original_smiles,standardized_smiles,status,reason,changed,fragment_changed,charge_changed,tautomer_changed
C#CCOc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,C#CCOc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,ok,,False,False,False,False
Cc1nnc(-c2ccccc2)c(=O)n1N,Cc1nnc(-c2ccccc2)c(=O)n1N,ok,,False,False,False,False
Cc1cccc2sc3nncn3c12,Cc1cccc2sc3nncn3c12,ok,,False,False,False,False
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,ok,,False,False,False,False
CCOP(=O)(OCC)O/C(=C/Cl)c1ccc(Cl)cc1Cl,CCOP(=O)(OCC)O/C(=C/Cl)c1ccc(Cl)cc1Cl,ok,,False,False,False,False
C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,ok,,False,False,False,False
O=[N+]([O-])C(Br)(CO)CO,O=[N+]([O-])C(Br)(CO)CO,ok,,False,False,False,False
CC(C)(C)C(O)C(Oc1ccc(-c2ccccc2)cc1)n1cncn1,CC(C)(C)C(O)C(Oc1ccc(-c2ccccc2)cc1)n1cncn1,ok,,False,False,False,False
O=C(O)COc1nc(Cl)c(Cl)cc1Cl,O=C(O)COc1nc(Cl)c(Cl)cc1Cl,ok,,False,False,False,False
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,ok,,False,False,False,False
CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1,CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1,ok,,False,False,False,False
CC(C(=O)O)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,CC(C(=O)O)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,ok,,False,False,False,False
CCN=c1nc(Cl)nc(NC(C)(C)C)[nH]1,CCNc1nc(Cl)nc(NC(C)(C)C)n1,ok,,True,False,False,True
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,ok,,False,False,False,False
Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,ok,,False,False,False,False
O=C(N=C(O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1,O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1,ok,,True,False,False,True
COc1nc(C)nc(=NC(O)=NS(=O)(=O)c2ccccc2Cl)[nH]1,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,ok,,True,False,False,True
CCC(O)=Nc1ccc(Cl)c(Cl)c1,CCC(=O)Nc1ccc(Cl)c(Cl)c1,ok,,True,False,False,True
COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,ok,,False,False,False,False
CS(=O)(=O)N=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],ok,,True,False,False,True
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,ok,,False,False,False,False
CBr,CBr,ok,,False,False,False,False
CCS,CCS,ok,,False,False,False,False
CCCN(CCC)C(=O)SCC,CCCN(CCC)C(=O)SCC,ok,,False,False,False,False
CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,ok,,False,False,False,False
COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,ok,,False,False,False,False
CC(=O)OO,CC(=O)OO,ok,,False,False,False,False
CN(C)[C@@H]1C(=O)C(C(=N)O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,CN(C)C1C(=O)C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,ok,,True,False,False,True
CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,ok,,False,False,False,False
CCCCCCCCCCCCCN1CC(C)OC(C)C1,CCCCCCCCCCCCCN1CC(C)OC(C)C1,ok,,False,False,False,False
COc1nc(C)nc(=NC(O)=NS(=O)(=O)c2ccccc2OCCCl)[nH]1,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1,ok,,True,False,False,True
OC(=Nc1cc(Cl)c(F)c(Cl)c1F)N=C(O)c1c(F)cccc1F,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,ok,,True,False,False,True
CCOC(=O)CCN(Cc1ccccc1)SN(C)C(=O)O/N=C(/C)SC,CCOC(=O)CCN(Cc1ccccc1)SN(C)C(=O)O/N=C(/C)SC,ok,,False,False,False,False
CCN=c1nc(SC)[nH]c(=NC(C)C)[nH]1,CCNc1nc(NC(C)C)nc(SC)n1,ok,,True,False,False,True
C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4C2C3=O)O1,ok,,True,False,False,True
O=C(O)c1c(Cl)ccc2cc(Cl)cnc12,O=C(O)c1c(Cl)ccc2cc(Cl)cnc12,ok,,False,False,False,False
O=C1c2ccccc2C(=O)c2ccccc21,O=C1c2ccccc2C(=O)c2ccccc21,ok,,False,False,False,False
COP(=S)(OC)SCn1nnc2ccccc2c1=O,COP(=S)(OC)SCn1nnc2ccccc2c1=O,ok,,False,False,False,False
CCOc1ccc(N=C(O)OC(C)C)cc1OCC,CCOc1ccc(NC(=O)OC(C)C)cc1OCC,ok,,True,False,False,True
Oc1ccccc1-c1ccccc1,Oc1ccccc1-c1ccccc1,ok,,False,False,False,False
CCOP(=S)(CC)Sc1ccccc1,CCOP(=S)(CC)Sc1ccccc1,ok,,False,False,False,False
Cc1cc(Cl)ccc1OCC(=O)O,Cc1cc(Cl)ccc1OCC(=O)O,ok,,False,False,False,False
CCOP(=O)(SC(C)CC)SC(C)CC,CCOP(=O)(SC(C)CC)SC(C)CC,ok,,False,False,False,False
CNC1=C(c2cccc(C(F)(F)F)c2)C(=O)C(c2ccccc2)O1,CNc1oc(-c2ccccc2)c(O)c1-c1cccc(C(F)(F)F)c1,ok,,True,False,False,True
CCSC(C)CC1CC(=O)C(=C(CC)NOC/C=C/Cl)C(=O)C1,CCSC(C)CC1CC(=O)C(C(CC)=NOC/C=C/Cl)C(=O)C1,ok,,True,False,False,True
CCCOC/C(=N\c1ccc(Cl)cc1C(F)(F)F)n1ccnc1,CCCOC/C(=N\c1ccc(Cl)cc1C(F)(F)F)n1ccnc1,ok,,False,False,False,False
C[N+](C)(C)CCCl,C[N+](C)(C)CCCl,ok,,False,False,False,False
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,O=C(O)COc1cc(Cl)c(Cl)cc1Cl,ok,,False,False,False,False
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,ok,,False,False,False,False
COc1c(O)cc(Cl)c(Cl)c1Cl,COc1c(O)cc(Cl)c(Cl)c1Cl,ok,,False,False,False,False
COc1cc(Cl)c(Cl)c(Cl)c1O,COc1cc(Cl)c(Cl)c(Cl)c1O,ok,,False,False,False,False
COc1cc(Cl)c(Cl)cc1O,COc1cc(Cl)c(Cl)cc1O,ok,,False,False,False,False
COCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,COCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,ok,,False,False,False,False
OC(Cc1ccccc1Cl)(Cn1[nH]cnc1=S)C1(Cl)CC1,OC(Cc1ccccc1Cl)(Cn1[nH]cnc1=S)C1(Cl)CC1,ok,,False,False,False,False
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,ok,,False,False,False,False
CN=C(O)Oc1cccc(/N=C/N(C)C)c1,CNC(=O)Oc1cccc(/N=C/N(C)C)c1,ok,,True,False,False,True
c1ccc2scnc2c1,c1ccc2scnc2c1,ok,,False,False,False,False
CO/N=C(/C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,CO/N=C(/C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,ok,,False,False,False,False
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,ok,,False,False,False,False
CCOc1ccc(N=C(C)O)cc1,CCOc1ccc(NC(C)=O)cc1,ok,,True,False,False,True
ClC(Cl)Cl,ClC(Cl)Cl,ok,,False,False,False,False
CS(C)=O,C[S+](C)[O-],ok,,True,True,False,False
CN(C)C=O,CN(C)C=O,ok,,False,False,False,False
ClCBr,ClCBr,ok,,False,False,False,False
S=C=S,S=C=S,ok,,False,False,False,False
C=C(Cl)Cl,C=C(Cl)Cl,ok,,False,False,False,False
CC(C)(C)O,CC(C)(C)O,ok,,False,False,False,False
CC(C)(C)C(=O)O,CC(C)(C)C(=O)O,ok,,False,False,False,False
CC(Cl)(Cl)C(=O)O,CC(Cl)(Cl)C(=O)O,ok,,False,False,False,False
CC(C)[N+](=O)[O-],CC(C)[N+](=O)[O-],ok,,False,False,False,False
Nc1cccc2c1C(=O)c1ccccc1C2=O,Nc1cccc2c1C(=O)c1ccccc1C2=O,ok,,False,False,False,False
O=S(=O)(O)c1ccc(O)c2ccccc12,O=S(=O)(O)c1ccc(O)c2ccccc12,ok,,False,False,False,False
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,ok,,False,False,False,False
O=NN(c1ccccc1)c1ccccc1,O=NN(c1ccccc1)c1ccccc1,ok,,False,False,False,False
c1ccc2c(c1)Cc1ccccc1-2,c1ccc2c(c1)Cc1ccccc1-2,ok,,False,False,False,False
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,ok,,False,False,False,False
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,ok,,False,False,False,False
Nc1ccc(Cl)cc1[N+](=O)[O-],Nc1ccc(Cl)cc1[N+](=O)[O-],ok,,False,False,False,False
O=C(O)c1cc2ccccc2cc1O,O=C(O)c1cc2ccccc2cc1O,ok,,False,False,False,False
Oc1ccc(Cl)c(Cl)c1,Oc1ccc(Cl)c(Cl)c1,ok,,False,False,False,False
O=[N+]([O-])c1ccc(Cl)c(S(=O)(=O)O)c1,O=[N+]([O-])c1ccc(Cl)c(S(=O)(=O)O)c1,ok,,False,False,False,False
O=[N+]([O-])c1ccccc1,O=[N+]([O-])c1ccccc1,ok,,False,False,False,False
Cc1ccc([N+](=O)[O-])cc1,Cc1ccc([N+](=O)[O-])cc1,ok,,False,False,False,False
Nc1ccc([N+](=O)[O-])cc1,Nc1ccc([N+](=O)[O-])cc1,ok,,False,False,False,False
COc1ccc([N+](=O)[O-])cc1,COc1ccc([N+](=O)[O-])cc1,ok,,False,False,False,False
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,ok,,False,False,False,False
O=C(O)c1ccc(C(=O)O)nc1,O=C(O)c1ccc(C(=O)O)nc1,ok,,False,False,False,False
C=CC1CC=CCC1,C=CC1CC=CCC1,ok,,False,False,False,False
C=Cc1ccncc1,C=Cc1ccncc1,ok,,False,False,False,False
Nc1ccc(Cc2ccc(N)cc2)cc1,Nc1ccc(Cc2ccc(N)cc2)cc1,ok,,False,False,False,False
Brc1ccc(Br)cc1,Brc1ccc(Br)cc1,ok,,False,False,False,False
Cc1ccc(Cl)cc1,Cc1ccc(Cl)cc1,ok,,False,False,False,False
Nc1ccc(Cl)cc1,Nc1ccc(Cl)cc1,ok,,False,False,False,False
C=CCCl,C=CCCl,ok,,False,False,False,False
Nc1cccc(Cl)c1,Nc1cccc(Cl)c1,ok,,False,False,False,False
CC(CCl)OC(C)CCl,CC(CCl)OC(C)CCl,ok,,False,False,False,False
Clc1ccccc1,Clc1ccccc1,ok,,False,False,False,False
CCCCCCCCCCCC,CCCCCCCCCCCC,ok,,False,False,False,False
Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,ok,,False,False,False,False
O=S(=O)(O)c1cc(S(=O)(=O)O)c2cc(O)ccc2c1,O=S(=O)(O)c1cc(S(=O)(=O)O)c2cc(O)ccc2c1,ok,,False,False,False,False
O=[N+]([O-])c1ccc(Cl)cc1C(F)(F)F,O=[N+]([O-])c1ccc(Cl)cc1C(F)(F)F,ok,,False,False,False,False
CCOP(=S)(OCC)Oc1ccc(=O)n(-c2ccccc2)n1,CCOP(=S)(OCC)Oc1ccc(=O)n(-c2ccccc2)n1,ok,,False,False,False,False
OC(c1ccccc1)c1ccc(Cl)cc1,OC(c1ccccc1)c1ccc(Cl)cc1,ok,,False,False,False,False
CCN(CC)CC,CCN(CC)CC,ok,,False,False,False,False
O=C(O)c1cccc([N+](=O)[O-])c1,O=C(O)c1cccc([N+](=O)[O-])c1,ok,,False,False,False,False
CC(O)CN(CC(C)O)CC(C)O,CC(O)CN(CC(C)O)CC(C)O,ok,,False,False,False,False
CCN=c1nc(Cl)[nH]c(=NCC)[nH]1,CCNc1nc(Cl)nc(NCC)n1,ok,,True,False,False,True
c1cc2ccc3cccc4ccc(c1)c2c34,c1cc2ccc3cccc4ccc(c1)c2c34,ok,,False,False,False,False
O=C1c2ccccc2C(=O)c2cc(Cl)ccc21,O=C1c2ccccc2C(=O)c2cc(Cl)ccc21,ok,,False,False,False,False
CCc1cccc(CC)c1,CCc1cccc(CC)c1,ok,,False,False,False,False
CCCCOCCCC,CCCCOCCCC,ok,,False,False,False,False
CC(C)C(O)C(C)(C)CO,CC(C)C(O)C(C)(C)CO,ok,,False,False,False,False
CCOP(=S)(S)OCC,CCOP(=S)(S)OCC,ok,,False,False,False,False
Nc1cccnc1,Nc1cccnc1,ok,,False,False,False,False
Nc1cccc2cccc(N)c12,Nc1cccc2cccc(N)c12,ok,,False,False,False,False
N=c1cc[nH]cc1,Nc1ccncc1,ok,,True,False,False,True
Cc1cccc(C)c1C,Cc1cccc(C)c1C,ok,,False,False,False,False
Clc1cccc(Cl)c1,Clc1cccc(Cl)c1,ok,,False,False,False,False
ClC1CCCCC1,ClC1CCCCC1,ok,,False,False,False,False
Oc1cccc(Cl)c1Cl,Oc1cccc(Cl)c1Cl,ok,,False,False,False,False
CC(=O)N(C)c1ccccc1,CC(=O)N(C)c1ccccc1,ok,,False,False,False,False
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],ok,,False,False,False,False
COC(=O)c1ccccc1C(=O)c1ccccc1,COC(=O)c1ccccc1C(=O)c1ccccc1,ok,,False,False,False,False
CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCC,ok,,False,False,False,False
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,ok,,False,False,False,False
C=CC(Cl)CCl,C=CC(Cl)CCl,ok,,False,False,False,False
N#Cc1ccc(O)cc1,N#Cc1ccc(O)cc1,ok,,False,False,False,False
Oc1c(Cl)c(Cl)cc(Cl)c1Cl,Oc1c(Cl)c(Cl)cc(Cl)c1Cl,ok,,False,False,False,False
COP(=O)(OC)O/C(=C\Cl)c1cc(Cl)c(Cl)cc1Cl,COP(=O)(OC)O/C(=C\Cl)c1cc(Cl)c(Cl)cc1Cl,ok,,False,False,False,False
O=C(O)c1ccc2cc(C(=O)O)ccc2c1,O=C(O)c1ccc2cc(C(=O)O)ccc2c1,ok,,False,False,False,False
Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,ok,,False,False,False,False
SC(=NC1CCCCC1)NC1CCCCC1,S=C(NC1CCCCC1)NC1CCCCC1,ok,,True,False,False,True
C=C(C)c1ccc(Cl)cc1,C=C(C)c1ccc(Cl)cc1,ok,,False,False,False,False
O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1/N=N/c1ccc(S(=O)(=O)O)cc1,O=C(O)c1[nH]n(-c2ccc(S(=O)(=O)O)cc2)c(=O)c1N=Nc1ccc(S(=O)(=O)O)cc1,ok,,True,False,False,True
COc1cccc2ccccc12,COc1cccc2ccccc12,ok,,False,False,False,False
Nc1cccc2c(N)cccc12,Nc1cccc2c(N)cccc12,ok,,False,False,False,False
Cc1ccc2ccc3cccc4ccc1c2c34,Cc1ccc2ccc3cccc4ccc1c2c34,ok,,False,False,False,False
CN=C(O)Oc1cc(C)cc(C)c1,CNC(=O)Oc1cc(C)cc(C)c1,ok,,True,False,False,True
CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC,CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC,ok,,False,False,False,False
CCC(C)c1cccc(C(C)CC)c1O,CCC(C)c1cccc(C(C)CC)c1O,ok,,False,False,False,False
COC(O)=Nc1nc2ccccc2[nH]1,COC(=O)Nc1nc2ccccc2[nH]1,ok,,True,False,False,True
ClCC(Cl)(Cl)CCl,ClCC(Cl)(Cl)CCl,ok,,False,False,False,False
O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,ok,,False,False,False,False
CCc1cccc(CC)c1N(COC)C(=O)CCl,CCc1cccc(CC)c1N(COC)C(=O)CCl,ok,,False,False,False,False
Cc1ccc(/N=N/c2c(O)c(C(=O)O)cc3ccccc23)c(S(=O)(=O)O)c1,Cc1ccc(N=Nc2c(O)c(C(=O)O)cc3ccccc23)c(S(=O)(=O)O)c1,ok,,True,False,False,True
C/C=C1\CC2C=CC1C2,C/C=C1\CC2C=CC1C2,ok,,False,False,False,False
Nc1c(/N=N/c2ccc(S(=O)(=O)CCOS(=O)(=O)O)cc2)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(/N=N/c3ccc(S(=O)(=O)CCOS(=O)(=O)O)cc3)c(O)c12,Nc1c(N=Nc2ccc(S(=O)(=O)CCOS(=O)(=O)O)cc2)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccc(S(=O)(=O)CCOS(=O)(=O)O)cc3)c(O)c12,ok,,True,False,False,True
N#CSCSc1nc2ccccc2s1,N#CSCSc1nc2ccccc2s1,ok,,False,False,False,False
O=S(=O)(O)c1cc(Cl)ccc1Oc1ccc(Cl)cc1NC(O)=Nc1ccc(Cl)c(Cl)c1,O=C(Nc1ccc(Cl)c(Cl)c1)Nc1cc(Cl)ccc1Oc1ccc(Cl)cc1S(=O)(=O)O,ok,,True,False,False,True
Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2,Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2,ok,,False,False,False,False
OCC(O)c1ccccc1Cl,OCC(O)c1ccccc1Cl,ok,,False,False,False,False
CCC(O)=Nc1cc(N(CCOC(C)=O)CCOC(C)=O)ccc1/N=N/c1ccc([N+](=O)[O-])cc1Cl,CCC(=O)Nc1cc(N(CCOC(C)=O)CCOC(C)=O)ccc1N=Nc1ccc([N+](=O)[O-])cc1Cl,ok,,True,False,False,True
CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl,CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl,ok,,False,False,False,False
CCCCN(CCCC)CCCC,CCCCN(CCCC)CCCC,ok,,False,False,False,False
CC(C)[C@@H](Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,ok,,True,False,False,True
O=C(O)CNCP(=O)(O)O,O=C(O)CNCP(=O)(O)O,ok,,False,False,False,False
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,ok,,False,False,False,False
CC(C)=NOCCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CC(C)=NOCCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,ok,,False,False,False,False
CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,ok,,False,False,False,False
O=C(O)C1(C(O)=Nc2ccc(Cl)cc2Cl)CC1,O=C(O)C1(C(=O)Nc2ccc(Cl)cc2Cl)CC1,ok,,True,False,False,True
COCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,COCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,ok,,False,False,False,False
Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,ok,,False,False,False,False
Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,ok,,False,False,False,False
Cc1cc(C2CC2)nc(Nc2ccccc2)n1,Cc1cc(C2CC2)nc(Nc2ccccc2)n1,ok,,False,False,False,False
COC(=O)c1cccc(C)c1S(=O)(=O)NC(O)=Nc1nc(OCC(F)(F)F)nc(N(C)C)n1,COC(=O)c1cccc(C)c1S(=O)(=O)NC(=O)Nc1nc(OCC(F)(F)F)nc(N(C)C)n1,ok,,True,False,False,True
CCOP(=S)(OCC)SCSC(C)(C)C,CCOP(=S)(OCC)SCSC(C)(C)C,ok,,False,False,False,False
O=C(O)c1ccccc1C(O)=Nc1cccc2ccccc12,O=C(O)c1ccccc1C(=O)Nc1cccc2ccccc12,ok,,True,False,False,True
O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,ok,,False,False,False,False
CC(C)N=c1nc(Cl)[nH]c(=NC(C)C)[nH]1,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,ok,,True,False,False,True
CO/N=C(\C(=O)OC)c1ccccc1CO/N=C(\C)c1cccc(C(F)(F)F)c1,CO/N=C(\C(=O)OC)c1ccccc1CO/N=C(\C)c1cccc(C(F)(F)F)c1,ok,,False,False,False,False
COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12,COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12,ok,,False,False,False,False
CN=C(O)/C(=N/OC)c1ccccc1COc1cc(C)ccc1C,CNC(=O)/C(=N/OC)c1ccccc1COc1cc(C)ccc1C,ok,,True,False,False,True
N#Cc1cc(I)c(O)c(I)c1,N#Cc1cc(I)c(O)c(I)c1,ok,,False,False,False,False
COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,ok,,False,False,False,False
OC(Cc1ccccc1)=NC(=NOCC1CC1)c1c(C(F)(F)F)ccc(F)c1F,O=C(Cc1ccccc1)N=C(NOCC1CC1)c1c(C(F)(F)F)ccc(F)c1F,ok,,True,False,False,True
CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1,CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1,ok,,False,False,False,False
CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],ok,,False,False,False,False
CN=C(O)Oc1cc(C)c(SC)c(C)c1,CNC(=O)Oc1cc(C)c(SC)c(C)c1,ok,,True,False,False,True
CCSC(=O)N1CCCCCC1,CCSC(=O)N1CCCCCC1,ok,,False,False,False,False
COC(O)=NC(S)=Nc1ccccc1N=C(S)N=C(O)OC,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,ok,,True,False,False,True
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,ok,,False,False,False,False
COc1cc(Cl)c(OC)cc1Cl,COc1cc(Cl)c(OC)cc1Cl,ok,,False,False,False,False
Cc1cc(C)c(C2=C(OC(=O)CC(C)(C)C)C3(CCCC3)OC2=O)c(C)c1,Cc1cc(C)c(C2=C(OC(=O)CC(C)(C)C)C3(CCCC3)OC2=O)c(C)c1,ok,,False,False,False,False
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,ok,,False,False,False,False
CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,ok,,False,False,False,False
N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,ok,,False,False,False,False
O=C(N=C(O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,ok,,True,False,False,True
CN=C(O)O/N=C(/CSC)C(C)(C)C,CNC(=O)O/N=C(/CSC)C(C)(C)C,ok,,True,False,False,True
CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ok,,False,False,False,False
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,ok,,False,False,False,False
CC1=C(C(O)=Nc2ccccc2)S(=O)(=O)CCO1,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,ok,,True,False,False,True
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,ok,,False,False,False,False
